"Date","Open.","High","Low","Close..","Volume","Market.Cap","project","daychange","daychange_per","date"
"Apr 03, 2019",0.321134,0.32148,0.279188,0.286875,"35,462,999","358,196,744","BAT",0.034259,10.6681323061401,2019-04-03
"Apr 02, 2019",0.284567,0.321107,0.283532,0.321107,"37,763,598","400,939,902","BAT",-0.03654,-12.8405612737949,2019-04-02
"Apr 01, 2019",0.287359,0.304667,0.284441,0.284441,"33,115,370","355,015,775","BAT",0.00291799999999998,1.01545453596372,2019-04-01
"Mar 31, 2019",0.27108,0.290087,0.264487,0.289596,"21,295,814","361,449,321","BAT",-0.018516,-6.83045595396194,2019-03-31
"Mar 30, 2019",0.281787,0.285332,0.258396,0.27108,"29,106,944","338,339,499","BAT",0.010707,3.79967848055447,2019-03-30
"Mar 29, 2019",0.253998,0.307466,0.253998,0.281778,"65,953,482","351,691,623","BAT",-0.02778,-10.9370939928661,2019-03-29
"Mar 28, 2019",0.227765,0.261262,0.225994,0.254436,"31,437,777","317,438,700","BAT",-0.026671,-11.7098764077009,2019-03-28
"Mar 27, 2019",0.217437,0.229119,0.213552,0.22782,"20,496,999","284,118,451","BAT",-0.010383,-4.77517625795058,2019-03-27
"Mar 26, 2019",0.204176,0.221057,0.204176,0.217075,"24,164,238","270,283,892","BAT",-0.012899,-6.3175887469634,2019-03-26
"Mar 25, 2019",0.210041,0.210886,0.200054,0.20463,"16,604,597","254,716,083","BAT",0.005411,2.57616370137259,2019-03-25
"Mar 24, 2019",0.201442,0.220188,0.201442,0.209909,"24,249,140","261,287,707","BAT",-0.008467,-4.20319496430734,2019-03-24
"Mar 23, 2019",0.198279,0.202799,0.198013,0.201546,"12,343,781","250,806,633","BAT",-0.00326699999999999,-1.64767827152648,2019-03-23
"Mar 22, 2019",0.195866,0.200504,0.19373,0.198347,"13,738,153","246,756,589","BAT",-0.00248099999999998,-1.26668232362941,2019-03-22
"Mar 21, 2019",0.19549,0.199146,0.190211,0.195983,"13,610,465","243,815,455","BAT",-0.000492999999999993,-0.252186812624683,2019-03-21
"Mar 20, 2019",0.194524,0.195166,0.190011,0.195065,"10,284,910","242,605,310","BAT",-0.000540999999999986,-0.278114782751736,2019-03-20
"Mar 19, 2019",0.195565,0.196507,0.193542,0.194373,"8,321,455","241,745,269","BAT",0.001192,0.609516017692327,2019-03-19
"Mar 18, 2019",0.195215,0.198538,0.192719,0.195642,"7,922,145","243,323,022","BAT",-0.000427000000000011,-0.218733191609257,2019-03-18
"Mar 17, 2019",0.19913,0.199448,0.194298,0.195199,"5,530,914","242,703,599","BAT",0.00393099999999999,1.97408727966654,2019-03-17
"Mar 16, 2019",0.19732,0.200741,0.196345,0.199253,"6,535,259","247,744,644","BAT",-0.00193300000000002,-0.979627001824457,2019-03-16
"Mar 15, 2019",0.194022,0.200468,0.193845,0.197073,"7,943,164","245,034,172","BAT",-0.003051,-1.57250208739215,2019-03-15
"Mar 14, 2019",0.190265,0.200132,0.186589,0.194224,"15,604,554","241,491,820","BAT",-0.00395900000000002,-2.08078206711693,2019-03-14
"Mar 13, 2019",0.19355,0.197576,0.189943,0.190214,"13,792,918","236,505,703","BAT",0.00333600000000001,1.72358563678636,2019-03-13
"Mar 12, 2019",0.192884,0.19853,0.184548,0.193372,"22,668,345","239,890,350","BAT",-0.000487999999999988,-0.253001804193188,2019-03-12
"Mar 11, 2019",0.197616,0.20149,0.189713,0.193109,"21,896,785","239,565,003","BAT",0.00450700000000001,2.28068577443123,2019-03-11
"Mar 10, 2019",0.207841,0.212651,0.197111,0.197483,"27,789,139","244,990,984","BAT",0.010358,4.98361728436642,2019-03-10
"Mar 09, 2019",0.195863,0.212169,0.191425,0.206931,"39,356,470","256,712,140","BAT",-0.011068,-5.65088863133925,2019-03-09
"Mar 08, 2019",0.181948,0.20681,0.1819,0.19532,"35,084,234","242,307,335","BAT",-0.013372,-7.34935256227054,2019-03-08
"Mar 07, 2019",0.17465,0.184978,0.171874,0.181651,"13,185,413","225,350,132","BAT",-0.00700100000000001,-4.008588605783,2019-03-07
"Mar 06, 2019",0.177486,0.178039,0.172779,0.174594,"13,573,352","216,595,023","BAT",0.00289200000000001,1.62942429262027,2019-03-06
"Mar 05, 2019",0.168741,0.178941,0.167925,0.1774,"19,228,044","220,076,161","BAT",-0.008659,-5.13153294101611,2019-03-05
"Mar 04, 2019",0.170604,0.176045,0.160556,0.168719,"21,909,568","209,307,671","BAT",0.001885,1.10489789219479,2019-03-04
"Mar 03, 2019",0.179179,0.179289,0.169678,0.170575,"17,424,264","211,610,009","BAT",0.008604,4.80190200860592,2019-03-03
"Mar 02, 2019",0.164202,0.193035,0.164202,0.179926,"35,265,839","223,210,130","BAT",-0.015724,-9.57601003641857,2019-03-02
"Mar 01, 2019",0.163287,0.168548,0.161639,0.164643,"11,595,359","204,167,752","BAT",-0.00135600000000002,-0.830439655330813,2019-03-01
"Feb 28, 2019",0.158165,0.166379,0.155639,0.16288,"18,387,050","201,901,179","BAT",-0.004715,-2.98106407865204,2019-02-28
"Feb 27, 2019",0.162554,0.162554,0.150752,0.158353,"22,855,020","196,289,406","BAT",0.00420100000000001,2.58437196254784,2019-02-27
"Feb 26, 2019",0.147341,0.191211,0.143498,0.164838,"69,099,758","204,327,496","BAT",-0.017497,-11.8751739162894,2019-02-26
"Feb 25, 2019",0.131663,0.152655,0.130296,0.148485,"12,247,504","183,982,349","BAT",-0.016822,-12.7765583345359,2019-02-25
"Feb 24, 2019",0.141489,0.144919,0.127629,0.132111,"8,368,221","163,694,160","BAT",0.009378,6.62807709433242,2019-02-24
"Feb 23, 2019",0.136591,0.144439,0.1359,0.141483,"7,080,790","175,307,312","BAT",-0.00489200000000001,-3.58149512046914,2019-02-23
"Feb 22, 2019",0.136294,0.137861,0.134264,0.136812,"7,311,240","169,491,639","BAT",-0.000517999999999991,-0.380060751023516,2019-02-22
"Feb 21, 2019",0.142604,0.142604,0.134753,0.136091,"9,454,220","167,589,057","BAT",0.00651300000000002,4.56719306611317,2019-02-21
"Feb 20, 2019",0.140431,0.143264,0.138964,0.142754,"8,952,054","175,794,124","BAT",-0.00232299999999999,-1.65419316247836,2019-02-20
"Feb 19, 2019",0.142992,0.14453,0.137069,0.14047,"9,265,736","172,946,446","BAT",0.002522,1.76373503412778,2019-02-19
"Feb 18, 2019",0.137668,0.145495,0.137223,0.143147,"13,252,727","176,242,305","BAT",-0.00547899999999998,-3.97986460179561,2019-02-18
"Feb 17, 2019",0.128653,0.140462,0.127751,0.137783,"12,808,808","169,603,812","BAT",-0.00913,-7.09660870714247,2019-02-17
"Feb 16, 2019",0.129049,0.131882,0.127345,0.128665,"8,822,687","158,380,250","BAT",0.000383999999999995,0.297561391409461,2019-02-16
"Feb 15, 2019",0.126026,0.13144,0.125988,0.12892,"10,908,803","158,693,868","BAT",-0.00289400000000001,-2.29635154650628,2019-02-15
"Feb 14, 2019",0.121413,0.129247,0.121413,0.125524,"13,023,983","154,488,700","BAT",-0.004111,-3.38596361180434,2019-02-14
"Feb 13, 2019",0.118893,0.12184,0.118536,0.121619,"9,347,925","149,682,521","BAT",-0.00272600000000001,-2.29281791190399,2019-02-13
"Feb 12, 2019",0.120517,0.120517,0.118098,0.118862,"9,155,892","146,265,777","BAT",0.001655,1.37325024685314,2019-02-12
"Feb 11, 2019",0.12508,0.12508,0.120331,0.120331,"9,788,125","148,061,381","BAT",0.004749,3.79677006715702,2019-02-11
"Feb 10, 2019",0.119078,0.129992,0.118767,0.124895,"13,309,563","153,676,840","BAT",-0.005817,-4.88503333949176,2019-02-10
"Feb 09, 2019",0.119604,0.12002,0.117635,0.119201,"9,926,685","146,670,264","BAT",0.000403000000000001,0.336945252667135,2019-02-09
"Feb 08, 2019",0.114609,0.122315,0.111752,0.119064,"15,159,047","146,502,273","BAT",-0.004455,-3.8871292830406,2019-02-08
"Feb 07, 2019",0.116851,0.12426,0.112066,0.114314,"23,632,721","140,600,250","BAT",0.002537,2.17114102575074,2019-02-07
"Feb 06, 2019",0.105461,0.134299,0.101932,0.116758,"19,808,591","143,606,857","BAT",-0.011297,-10.7120167644911,2019-02-06
"Feb 05, 2019",0.10885,0.109131,0.105206,0.105539,"7,476,215","129,807,018","BAT",0.00331100000000001,3.04180064308682,2019-02-05
"Feb 04, 2019",0.11099,0.111091,0.108749,0.109163,"6,505,285","134,264,851","BAT",0.00182700000000001,1.64609424272458,2019-02-04
"Feb 03, 2019",0.112932,0.113079,0.109919,0.110797,"7,367,355","136,274,766","BAT",0.002135,1.8905181879361,2019-02-03
"Feb 02, 2019",0.111699,0.112957,0.11071,0.112863,"7,073,118","138,816,119","BAT",-0.001164,-1.04208632127414,2019-02-02
"Feb 01, 2019",0.113248,0.114452,0.110764,0.111662,"7,375,113","137,338,884","BAT",0.001586,1.40046623339927,2019-02-01
"Jan 31, 2019",0.11585,0.116403,0.111431,0.113711,"8,092,347","139,859,040","BAT",0.00213899999999999,1.84635304272765,2019-01-31
"Jan 30, 2019",0.114926,0.117531,0.11312,0.115821,"8,542,111","142,454,291","BAT",-0.000894999999999993,-0.778761985973577,2019-01-30
"Jan 29, 2019",0.112864,0.11538,0.109959,0.11446,"9,667,901","140,780,579","BAT",-0.001596,-1.41409129571874,2019-01-29
"Jan 28, 2019",0.124917,0.125044,0.111415,0.113024,"11,354,674","139,013,612","BAT",0.011893,9.52072175924814,2019-01-28
"Jan 27, 2019",0.126143,0.126769,0.123358,0.124241,"8,583,969","152,810,401","BAT",0.001902,1.50781256193368,2019-01-27
"Jan 26, 2019",0.128415,0.128965,0.125262,0.126224,"8,093,492","155,248,996","BAT",0.002191,1.70618697192695,2019-01-26
"Jan 25, 2019",0.124203,0.128967,0.123656,0.128301,"13,730,273","157,803,734","BAT",-0.004098,-3.29943721166156,2019-01-25
"Jan 24, 2019",0.12266,0.124249,0.121978,0.123928,"13,939,953","152,425,626","BAT",-0.00126799999999999,-1.03375183433882,2019-01-24
"Jan 23, 2019",0.123842,0.125025,0.121789,0.122508,"13,152,102","150,678,090","BAT",0.00133399999999999,1.07717898612748,2019-01-23
"Jan 22, 2019",0.122237,0.124724,0.120645,0.12378,"10,843,096","152,243,513","BAT",-0.001543,-1.26230192167674,2019-01-22
"Jan 21, 2019",0.12473,0.125075,0.120572,0.12218,"7,717,112","150,274,688","BAT",0.00255,2.044415938427,2019-01-21
"Jan 20, 2019",0.12958,0.131166,0.121655,0.124779,"8,654,298","153,471,388","BAT",0.004801,3.70504707516592,2019-01-20
"Jan 19, 2019",0.125909,0.1302,0.125692,0.129787,"7,709,202","159,631,251","BAT",-0.00387800000000002,-3.08000222382834,2019-01-19
"Jan 18, 2019",0.129168,0.133246,0.124406,0.125949,"9,073,875","154,910,505","BAT",0.003219,2.4921033073207,2019-01-18
"Jan 17, 2019",0.124802,0.129176,0.124329,0.129176,"18,767,257","158,879,790","BAT",-0.00437400000000002,-3.50475152641786,2019-01-17
"Jan 16, 2019",0.121096,0.126787,0.120619,0.124662,"5,443,251","153,327,911","BAT",-0.003566,-2.9447710907049,2019-01-16
"Jan 15, 2019",0.125746,0.126489,0.120356,0.121508,"4,832,972","149,357,270","BAT",0.00423799999999999,3.37028613236206,2019-01-15
"Jan 14, 2019",0.120755,0.127068,0.119942,0.125732,"4,744,138","154,109,966","BAT",-0.00497700000000001,-4.12156846507392,2019-01-14
"Jan 13, 2019",0.131198,0.131294,0.120299,0.120674,"4,337,655","147,450,975","BAT",0.010524,8.02146374182534,2019-01-13
"Jan 12, 2019",0.129871,0.134924,0.127031,0.131387,"5,047,466","160,541,923","BAT",-0.00151600000000002,-1.16731217900841,2019-01-12
"Jan 11, 2019",0.124999,0.132213,0.124804,0.129713,"5,816,050","158,495,713","BAT",-0.004714,-3.77123016984136,2019-01-11
"Jan 10, 2019",0.141983,0.142626,0.121206,0.125552,"4,850,984","153,411,385","BAT",0.016431,11.572512202165,2019-01-10
"Jan 09, 2019",0.141032,0.145372,0.140752,0.141753,"2,683,592","173,207,299","BAT",-0.000720999999999999,-0.511231493561744,2019-01-09
"Jan 08, 2019",0.138265,0.142255,0.13727,0.140805,"2,732,318","172,021,493","BAT",-0.00254000000000001,-1.8370520377536,2019-01-08
"Jan 07, 2019",0.141259,0.141511,0.137603,0.137931,"2,769,540","168,510,053","BAT",0.003328,2.3559560806745,2019-01-07
"Jan 06, 2019",0.136656,0.14286,0.134464,0.140803,"4,688,919","172,018,992","BAT",-0.00414700000000001,-3.03462709284628,2019-01-06
"Jan 05, 2019",0.138123,0.140613,0.136217,0.136645,"3,957,046","166,939,507","BAT",0.00147800000000001,1.07006074296099,2019-01-05
"Jan 04, 2019",0.132086,0.139929,0.131286,0.138424,"5,946,185","169,112,062","BAT",-0.00633799999999998,-4.79838892842541,2019-01-04
"Jan 03, 2019",0.135957,0.136,0.131079,0.131839,"4,120,653","161,067,783","BAT",0.00411799999999998,3.02889884301653,2019-01-03
"Jan 02, 2019",0.131875,0.137089,0.13051,0.135878,"3,753,377","166,002,492","BAT",-0.00400300000000001,-3.03545023696683,2019-01-02
"Jan 01, 2019",0.12882,0.132569,0.127384,0.131343,"5,199,965","160,462,113","BAT",-0.002523,-1.95854680950163,2019-01-01
"Dec 31, 2018",0.138579,0.138579,0.127113,0.128429,"4,305,989","156,901,761","BAT",0.01015,7.32434207203113,2018-12-31
"Dec 30, 2018",0.136094,0.139625,0.135087,0.138512,"3,972,638","169,219,891","BAT",-0.002418,-1.77671315414346,2018-12-30
"Dec 29, 2018",0.139731,0.143814,0.135971,0.13613,"4,586,082","166,309,498","BAT",0.00360099999999999,2.57709456026221,2018-12-29
"Dec 28, 2018",0.128578,0.140594,0.128151,0.139647,"7,488,539","170,606,127","BAT",-0.011069,-8.60878221779775,2018-12-28
"Dec 27, 2018",0.14211,0.14211,0.128171,0.128489,"5,330,379","156,974,362","BAT",0.013621,9.58482865385968,2018-12-27
"Dec 26, 2018",0.139404,0.144744,0.137975,0.141714,"4,420,649","173,088,979","BAT",-0.00231000000000001,-1.6570543169493,2018-12-26
"Dec 25, 2018",0.150814,0.150814,0.132971,0.139177,"4,481,958","169,990,908","BAT",0.011637,7.71612714999934,2018-12-25
"Dec 24, 2018",0.148721,0.157387,0.14831,0.150679,"8,222,204","183,511,285","BAT",-0.00195800000000002,-1.31655919473377,2018-12-24
"Dec 23, 2018",0.1491,0.154657,0.147168,0.148753,"5,126,892","181,165,989","BAT",0.000347000000000014,0.23272971160296,2018-12-23
"Dec 22, 2018",0.138929,0.1512,0.138766,0.14918,"7,697,639","181,686,372","BAT",-0.010251,-7.37858906347847,2018-12-22
"Dec 21, 2018",0.149548,0.150645,0.13759,0.139191,"6,679,324","169,520,925","BAT",0.010357,6.92553561398346,2018-12-21
"Dec 20, 2018",0.137729,0.149788,0.136609,0.149788,"6,647,000","182,426,864","BAT",-0.012059,-8.75559976475544,2018-12-20
"Dec 19, 2018",0.141889,0.148352,0.13709,0.138062,"6,255,357","168,145,143","BAT",0.003827,2.6971787805961,2018-12-19
"Dec 18, 2018",0.138816,0.141547,0.131466,0.141547,"5,252,257","172,389,674","BAT",-0.00273100000000001,-1.96735246657447,2018-12-18
"Dec 17, 2018",0.129369,0.142347,0.127429,0.138598,"4,736,567","168,798,579","BAT",-0.00922899999999999,-7.1338574156096,2018-12-17
"Dec 16, 2018",0.12622,0.131816,0.12622,0.129093,"3,336,768","157,222,529","BAT",-0.00287300000000001,-2.27618443986691,2018-12-16
"Dec 15, 2018",0.131969,0.132895,0.122634,0.126136,"4,555,190","153,620,900","BAT",0.005833,4.4199774189393,2018-12-15
"Dec 14, 2018",0.132209,0.133368,0.130087,0.132095,"3,930,277","160,877,855","BAT",0.000114000000000003,0.0862271101059708,2018-12-14
"Dec 13, 2018",0.140639,0.140794,0.130892,0.13214,"3,929,137","160,873,980","BAT",0.00849899999999998,6.04313170599903,2018-12-13
"Dec 12, 2018",0.136878,0.144262,0.13651,0.140454,"4,404,018","170,995,758","BAT",-0.003576,-2.61254547845526,2018-12-12
"Dec 11, 2018",0.140337,0.146258,0.135596,0.137083,"4,811,035","161,956,577","BAT",0.00325399999999998,2.31870426188388,2018-12-11
"Dec 10, 2018",0.143813,0.145111,0.136765,0.141156,"4,166,665","166,768,404","BAT",0.00265699999999999,1.84753812242286,2018-12-10
"Dec 09, 2018",0.137636,0.151327,0.137594,0.143979,"4,674,437","170,103,703","BAT",-0.00634299999999999,-4.60853265134121,2018-12-09
"Dec 08, 2018",0.13615,0.141808,0.13028,0.138021,"4,735,983","163,064,346","BAT",-0.00187100000000001,-1.37421961072348,2018-12-08
"Dec 07, 2018",0.126485,0.138288,0.122462,0.135751,"8,499,658","160,382,245","BAT",-0.00926600000000002,-7.32576985413292,2018-12-07
"Dec 06, 2018",0.148685,0.153482,0.126409,0.126409,"6,306,072","149,346,228","BAT",0.022276,14.9820089450853,2018-12-06
"Dec 05, 2018",0.163902,0.166095,0.146949,0.148618,"6,148,645","175,584,268","BAT",0.015284,9.32508450171443,2018-12-05
"Dec 04, 2018",0.166499,0.169731,0.160883,0.163748,"4,332,403","193,362,126","BAT",0.002751,1.65226217574881,2018-12-04
"Dec 03, 2018",0.183725,0.183725,0.159962,0.166837,"6,235,924","197,009,681","BAT",0.016888,9.19199891141651,2018-12-03
"Dec 02, 2018",0.176599,0.182887,0.172584,0.181796,"5,241,382","214,674,034","BAT",-0.00519700000000001,-2.94282527081128,2018-12-02
"Dec 01, 2018",0.16821,0.177778,0.162464,0.176743,"4,763,369","208,706,647","BAT",-0.00853300000000001,-5.07282563462339,2018-12-01
"Nov 30, 2018",0.170099,0.174414,0.158515,0.168052,"8,729,725","198,443,430","BAT",0.00204699999999999,1.20341683372624,2018-11-30
"Nov 29, 2018",0.17694,0.1781,0.161458,0.169768,"12,122,694","200,470,294","BAT",0.00717199999999998,4.05335141855995,2018-11-29
"Nov 28, 2018",0.141322,0.173727,0.141136,0.170936,"11,377,300","201,849,526","BAT",-0.029614,-20.9549822391418,2018-11-28
"Nov 27, 2018",0.138125,0.143805,0.131171,0.140898,"5,267,680","166,379,198","BAT",-0.002773,-2.00760180995475,2018-11-27
"Nov 26, 2018",0.145143,0.156437,0.13193,0.137441,"5,828,300","162,297,004","BAT",0.00770199999999999,5.30649084006806,2018-11-26
"Nov 25, 2018",0.146993,0.148135,0.12554,0.144664,"5,374,920","170,826,273","BAT",0.00232900000000003,1.58442919050569,2018-11-25
"Nov 24, 2018",0.161558,0.16969,0.141332,0.146936,"3,778,380","173,509,161","BAT",0.014622,9.05061959172557,2018-11-24
"Nov 23, 2018",0.170137,0.173787,0.157968,0.16178,"5,287,560","191,037,677","BAT",0.008357,4.91192392013495,2018-11-23
"Nov 22, 2018",0.174402,0.186098,0.172031,0.172165,"10,927,800","203,300,789","BAT",0.00223699999999999,1.28266877673421,2018-11-22
"Nov 21, 2018",0.160983,0.175237,0.154648,0.175237,"4,926,950","206,928,356","BAT",-0.014254,-8.85435108054889,2018-11-21
"Nov 20, 2018",0.179533,0.186471,0.147344,0.160542,"7,681,120","189,569,365","BAT",0.018991,10.5779995878195,2018-11-20
"Nov 19, 2018",0.214858,0.215025,0.173953,0.180777,"7,677,320","213,463,025","BAT",0.034081,15.8621042735202,2018-11-19
"Nov 18, 2018",0.214003,0.219566,0.212835,0.214474,"5,428,760","253,252,731","BAT",-0.000470999999999999,-0.22009037256487,2018-11-18
"Nov 17, 2018",0.225412,0.225412,0.210357,0.213502,"7,048,980","252,104,985","BAT",0.01191,5.28365836778876,2018-11-17
"Nov 16, 2018",0.21674,0.230954,0.21087,0.224874,"13,186,300","265,533,140","BAT",-0.008134,-3.75288363938359,2018-11-16
"Nov 15, 2018",0.214634,0.215156,0.183711,0.215156,"11,847,100","254,058,042","BAT",-0.000521999999999995,-0.243204711275937,2018-11-15
"Nov 14, 2018",0.2435,0.245726,0.193023,0.214452,"13,271,800","253,226,753","BAT",0.029048,11.929363449692,2018-11-14
"Nov 13, 2018",0.249364,0.264937,0.24152,0.243289,"15,577,400","287,264,348","BAT",0.006075,2.43619768691551,2018-11-13
"Nov 12, 2018",0.257557,0.260545,0.24382,0.25034,"12,740,100","250,340,000","BAT",0.00721699999999997,2.80209817632601,2018-11-12
"Nov 11, 2018",0.276769,0.279638,0.25079,0.255775,"20,327,700","255,775,000","BAT",0.020994,7.58538709176245,2018-11-11
"Nov 10, 2018",0.28009,0.282884,0.265414,0.276452,"23,733,100","276,452,000","BAT",0.00363800000000003,1.298868220929,2018-11-10
"Nov 09, 2018",0.307286,0.318408,0.271531,0.277001,"40,532,300","277,001,000","BAT",0.030285,9.85563937179045,2018-11-09
"Nov 08, 2018",0.33863,0.381115,0.304976,0.304976,"72,135,500","304,976,000","BAT",0.033654,9.93828071936921,2018-11-08
"Nov 07, 2018",0.317151,0.34566,0.310529,0.337816,"24,219,800","337,816,000","BAT",-0.020665,-6.51582369281509,2018-11-07
"Nov 06, 2018",0.309311,0.317195,0.301609,0.316646,"17,865,500","312,257,000","BAT",-0.00733499999999998,-2.37139965924263,2018-11-06
"Nov 05, 2018",0.289999,0.32729,0.289259,0.308877,"33,695,000","308,877,000","BAT",-0.018878,-6.509677619578,2018-11-05
"Nov 04, 2018",0.289761,0.298206,0.283985,0.289806,"12,543,600","289,806,000","BAT",-4.50000000000172e-05,-0.0155300402745771,2018-11-04
"Nov 03, 2018",0.301744,0.307514,0.284421,0.289792,"34,185,000","289,792,000","BAT",0.011952,3.96097354048466,2018-11-03
"Nov 02, 2018",0.252464,0.317795,0.252464,0.304374,"46,682,000","304,374,000","BAT",-0.05191,-20.5613473604157,2018-11-02
"Nov 01, 2018",0.245535,0.256781,0.242225,0.252364,"8,420,500","252,364,000","BAT",-0.00682899999999997,-2.78127354552303,2018-11-01
"Oct 31, 2018",0.248069,0.250503,0.23943,0.245735,"5,479,440","245,735,000","BAT",0.002334,0.940867258706248,2018-10-31
"Oct 30, 2018",0.232169,0.256075,0.231818,0.248102,"10,665,500","248,102,000","BAT",-0.015933,-6.86267331125172,2018-10-30
"Oct 29, 2018",0.249942,0.249942,0.228043,0.232155,"6,602,700","232,155,000","BAT",0.017787,7.11645101663586,2018-10-29
"Oct 28, 2018",0.24546,0.254194,0.24283,0.250345,"5,485,490","250,345,000","BAT",-0.00488499999999997,-1.99014095983051,2018-10-28
"Oct 27, 2018",0.263009,0.265571,0.242131,0.244517,"8,040,620","244,517,000","BAT",0.018492,7.03093810477968,2018-10-27
"Oct 26, 2018",0.268295,0.272928,0.260206,0.263458,"7,179,510","263,458,000","BAT",0.00483699999999998,1.80286624797331,2018-10-26
"Oct 25, 2018",0.274563,0.274563,0.260573,0.268946,"10,132,000","268,946,000","BAT",0.00561699999999998,2.04579641102406,2018-10-25
"Oct 24, 2018",0.251992,0.284747,0.250328,0.274514,"18,615,200","274,514,000","BAT",-0.022522,-8.93758532016889,2018-10-24
"Oct 23, 2018",0.270618,0.279068,0.24655,0.253173,"21,691,900","253,173,000","BAT",0.017445,6.44635611821832,2018-10-23
"Oct 22, 2018",0.262781,0.293587,0.254487,0.268415,"27,279,700","268,415,000","BAT",-0.00563400000000003,-2.1439906233708,2018-10-22
"Oct 21, 2018",0.240814,0.272214,0.235332,0.259686,"18,052,500","259,686,000","BAT",-0.018872,-7.83675367711178,2018-10-21
"Oct 20, 2018",0.235888,0.252458,0.230637,0.232617,"16,163,600","232,617,000","BAT",0.003271,1.38667503221868,2018-10-20
"Oct 19, 2018",0.209065,0.24266,0.205508,0.236023,"20,938,800","236,023,000","BAT",-0.026958,-12.8945543252099,2018-10-19
"Oct 18, 2018",0.214325,0.214325,0.201854,0.20898,"7,939,570","208,980,000","BAT",0.00534499999999999,2.49387612271083,2018-10-18
"Oct 17, 2018",0.187819,0.218429,0.186287,0.21365,"26,311,900","213,650,000","BAT",-0.025831,-13.7531346668867,2018-10-17
"Oct 16, 2018",0.182238,0.188539,0.179446,0.187831,"4,007,950","187,831,000","BAT",-0.00559299999999999,-3.0690635323039,2018-10-16
"Oct 15, 2018",0.172617,0.185334,0.169912,0.182082,"5,314,640","182,082,000","BAT",-0.009465,-5.48323745633397,2018-10-15
"Oct 14, 2018",0.177163,0.177813,0.171352,0.172347,"3,858,440","172,347,000","BAT",0.00481599999999999,2.71840056896755,2018-10-14
"Oct 13, 2018",0.179319,0.182871,0.174056,0.176788,"3,711,450","176,788,000","BAT",0.00253100000000001,1.41145110111031,2018-10-13
"Oct 12, 2018",0.162059,0.189153,0.157955,0.178842,"11,341,600","178,842,000","BAT",-0.016783,-10.3561048753849,2018-10-12
"Oct 11, 2018",0.180154,0.183611,0.155979,0.163987,"8,890,810","163,987,000","BAT",0.016167,8.97398892059017,2018-10-11
"Oct 10, 2018",0.179559,0.182635,0.172994,0.180738,"5,397,420","180,738,000","BAT",-0.00117900000000001,-0.656608691293677,2018-10-10
"Oct 09, 2018",0.178345,0.18065,0.176534,0.180125,"2,740,720","180,125,000","BAT",-0.00178,-0.998065547113742,2018-10-09
"Oct 08, 2018",0.176204,0.179294,0.174037,0.177897,"2,678,130","177,897,000","BAT",-0.001693,-0.960818142607432,2018-10-08
"Oct 07, 2018",0.174163,0.176486,0.170849,0.175539,"2,542,700","175,539,000","BAT",-0.00137599999999999,-0.790064479826363,2018-10-07
"Oct 06, 2018",0.180915,0.183911,0.170953,0.173689,"3,027,690","173,689,000","BAT",0.00722599999999998,3.99414089489538,2018-10-06
"Oct 05, 2018",0.171584,0.183375,0.171327,0.180872,"5,578,560","180,872,000","BAT",-0.00928800000000002,-5.41309212980232,2018-10-05
"Oct 04, 2018",0.165866,0.173776,0.165303,0.171474,"2,957,670","171,474,000","BAT",-0.00560799999999997,-3.38104252830597,2018-10-04
"Oct 03, 2018",0.170549,0.170549,0.163475,0.165743,"2,113,960","165,743,000","BAT",0.004806,2.8179584752769,2018-10-03
"Oct 02, 2018",0.171163,0.17694,0.170178,0.170755,"3,019,370","170,755,000","BAT",0.000408000000000019,0.238369273733236,2018-10-02
"Oct 01, 2018",0.170991,0.174089,0.168184,0.171407,"2,416,960","171,407,000","BAT",-0.000416,-0.24328765841477,2018-10-01
"Sep 30, 2018",0.168343,0.174285,0.167388,0.171174,"1,763,310","171,174,000","BAT",-0.002831,-1.68168560617311,2018-09-30
"Sep 29, 2018",0.169089,0.170781,0.162081,0.168362,"2,049,280","168,362,000","BAT",0.000726999999999978,0.429951090845636,2018-09-29
"Sep 28, 2018",0.174616,0.177301,0.164497,0.169157,"3,452,890","169,157,000","BAT",0.00545899999999999,3.12628854171439,2018-09-28
"Sep 27, 2018",0.164467,0.175715,0.160669,0.174372,"3,360,290","174,372,000","BAT",-0.009905,-6.02248475378039,2018-09-27
"Sep 26, 2018",0.164825,0.168264,0.15782,0.164532,"3,206,750","164,532,000","BAT",0.000292999999999988,0.17776429546488,2018-09-26
"Sep 25, 2018",0.164537,0.164537,0.151394,0.163104,"5,401,860","163,104,000","BAT",0.00143299999999999,0.870928727277141,2018-09-25
"Sep 24, 2018",0.175257,0.17636,0.163422,0.164372,"2,792,720","164,372,000","BAT",0.010885,6.21087888072945,2018-09-24
"Sep 23, 2018",0.175963,0.179143,0.172351,0.174988,"2,298,730","174,988,000","BAT",0.000975000000000004,0.554093758346927,2018-09-23
"Sep 22, 2018",0.180708,0.183656,0.165882,0.175627,"4,532,980","175,627,000","BAT",0.005081,2.81171835225889,2018-09-22
"Sep 21, 2018",0.163998,0.180865,0.161181,0.180503,"5,374,870","180,503,000","BAT",-0.016505,-10.0641471237454,2018-09-21
"Sep 20, 2018",0.150568,0.167792,0.150568,0.164783,"4,286,500","164,783,000","BAT",-0.014215,-9.44091706073004,2018-09-20
